,__name__,avg_cpu_frequency,block_devices_used,command,container,bytes_read,bytes_writes,cache_miss,cgroupfs_cpu_usage_us,cgroupfs_memory_usage_bytes,cgroupfs_system_cpu_usage_us,cgroupfs_user_cpu_usage_us,container_cpu_usage_seconds_total,container_memory_working_set_bytes,cpu_cycles,cpu_instr,cpu_time,endpoint,instance,job,namespace,pod,pod_name,pod_namespace,service,total_bytes_read,total_bytes_writes,total_cache_miss,total_cgroupfs_cpu_usage_us,total_cgroupfs_memory_usage_bytes,total_cgroupfs_system_cpu_usage_us,total_cgroupfs_user_cpu_usage_us,total_container_cpu_usage_seconds_total,total_container_memory_working_set_bytes,total_cpu_cycles,total_cpu_instr,total_cpu_time,timestamp,pod_energy_stat
2073,pod_energy_stat,2715546.500000,1,cockroach,kepler-exporter,0,118784,199958,40990,126976,22878,40990,0,0,145179653,77554836,10818,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,cockroach-release-cockroachdb-0,cockroach-operator-system,kepler-exporter,0,230580281344,1370118172250,364590661282,348052529152,110382795611,364590661282,0,0,1074085377840279,869929329590291,6647308781,1666164802,11779
2074,pod_energy_stat,2715546.500000,1,cockroach,kepler-exporter,0,122880,235185,33151,135168,23763,33151,0,0,114304044,48535407,11563,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,cockroach-release-cockroachdb-0,cockroach-operator-system,kepler-exporter,0,230579105792,1370110975936,364589543502,348050423808,110382498934,364589543502,0,0,1074082016986061,869927234089808,6647209267,1666164778,7255
2075,pod_energy_stat,2715546.500000,1,cockroach,kepler-exporter,0,122880,519867,69658,258048,48918,69658,0,0,229919170,173282757,16556,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,cockroach-release-cockroachdb-0,cockroach-operator-system,kepler-exporter,0,230580891648,1370120448286,364590946672,348052533248,110382952990,364590946672,0,0,1074086281700716,869930074952775,6647352081,1666164811,14816
2076,pod_energy_stat,2715546.500000,1,cockroach,kepler-exporter,0,131072,315381,39040,122880,16132,39040,0,0,131542238,60488290,13690,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,cockroach-release-cockroachdb-0,cockroach-operator-system,kepler-exporter,0,230579728384,1370113526388,364589897891,348052656128,110382664977,364589897891,0,0,1074083143380391,869928103804789,6647271686,1666164793,12063
2077,pod_energy_stat,2715546.500000,1,cockroach,kepler-exporter,0,28672,190848,30844,131072,13866,30844,0,0,105858047,44176767,12039,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,cockroach-release-cockroachdb-0,cockroach-operator-system,kepler-exporter,0,230578601984,1370109777164,364589366752,348050427904,110382418045,364589366752,0,0,1074081452930443,869926769277007,6647185092,1666164772,11377
2078,pod_energy_stat,2715546.500000,1,cockroach,kepler-exporter,0,352256,1006956,134505,0,66509,134505,0,0,402238623,417278172,9337,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,cockroach-release-cockroachdb-0,cockroach-operator-system,kepler-exporter,0,230581288960,1370121705484,364591112804,348052525056,110383030806,364591112804,0,0,1074086805554316,869930555342799,6647370427,1666164817,19695
2079,pod_energy_stat,2715546.500000,1,cockroach,kepler-exporter,0,36864,261184,34887,4096,12294,34887,0,0,108471517,49698875,11379,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,cockroach-release-cockroachdb-0,cockroach-operator-system,kepler-exporter,0,230579208192,1370111684203,364589651254,348050427904,110382560643,364589651254,0,0,1074082368591477,869927448628493,6647231453,1666164784,11239
2080,pod_energy_stat,2715546.500000,1,cockroach,kepler-exporter,0,380928,3974431,640324,0,53531,640324,0,0,1854630359,963497561,11903,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,cockroach-release-cockroachdb-0,cockroach-operator-system,kepler-exporter,0,230580109312,1370117500819,364590538215,348052656128,110382718508,364590538215,0,0,1074084998010750,869929067302350,6647283589,1666164796,25062
2081,pod_energy_stat,2715546.500000,1,cockroach,kepler-exporter,0,380928,963587,143599,135168,57126,143599,0,0,449751574,416277394,12612,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,cockroach-release-cockroachdb-0,cockroach-operator-system,kepler-exporter,0,230578982912,1370110740751,364589510351,348050563072,110382475171,364589510351,0,0,1074081902682017,869927185554401,6647197704,1666164775,18267
2082,pod_energy_stat,2715546.500000,1,cockroach,kepler-exporter,0,389120,1188337,142948,2105344,50722,142948,0,0,447579993,435631274,16692,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,cockroach-release-cockroachdb-0,cockroach-operator-system,kepler-exporter,0,230579597312,1370112872540,364589794202,348052533248,110382611365,364589794202,0,0,1074082816171470,869927884259767,6647248145,1666164787,16457
2083,pod_energy_stat,2715546.500000,1,cockroach,kepler-exporter,0,389120,878359,138268,131072,66606,138268,0,0,420671599,422328206,11202,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,cockroach-release-cockroachdb-0,cockroach-operator-system,kepler-exporter,0,230578507776,1370109206413,364589267023,348050554880,110382358893,364589267023,0,0,1074081135124614,869926561523081,6647159669,1666164766,15346
2084,pod_energy_stat,2715546.500000,1,cockroach,kepler-exporter,0,434176,1546434,191660,258048,86240,191660,0,0,591907660,534395538,14190,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,cockroach-release-cockroachdb-0,cockroach-operator-system,kepler-exporter,0,230580715520,1370119718684,364590852942,348052787200,110382881851,364590852942,0,0,1074085969747939,869929863985829,6647322971,1666164805,18857
2085,pod_energy_stat,2715546.500000,1,cockroach,kepler-exporter,0,45056,250242,31627,0,11307,31627,0,0,121614977,63111852,9009,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,cockroach-release-cockroachdb-0,cockroach-operator-system,kepler-exporter,0,230580936704,1370120698528,364590978299,348052533248,110382964297,364590978299,0,0,1074086403315693,869930138064627,6647361090,1666164814,14032
2086,pod_energy_stat,2715546.500000,1,cockroach,kepler-exporter,0,49152,309660,64202,4096,42678,64202,0,0,221494765,163613317,10639,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,cockroach-release-cockroachdb-0,cockroach-operator-system,kepler-exporter,0,230581338112,1370122015144,364591177006,348052529152,110383073484,364591177006,0,0,1074087027049081,869930718956116,6647381066,1666164820,15134
2087,pod_energy_stat,2715546.500000,1,cockroach,kepler-exporter,0,53248,209735,24072,258048,22221,24072,0,0,82033607,37684189,12554,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,cockroach-release-cockroachdb-0,cockroach-operator-system,kepler-exporter,0,230580768768,1370119928419,364590877014,348052664320,110382904072,364590877014,0,0,1074086051781546,869929901670018,6647335525,1666164808,13191
2088,pod_energy_stat,2715546.500000,1,cockroach,kepler-exporter,0,53248,471473,82077,126976,54225,82077,0,0,234649876,184733105,14374,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,cockroach-release-cockroachdb-0,cockroach-operator-system,kepler-exporter,0,230580162560,1370117972292,364590620292,348052783104,110382772733,364590620292,0,0,1074085232660626,869929252035455,6647297963,1666164799,12792
2089,pod_energy_stat,2715546.500000,1,cockroach,kepler-exporter,0,65536,379903,68885,131072,45286,68885,0,0,211947782,163577159,13384,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,cockroach-release-cockroachdb-0,cockroach-operator-system,kepler-exporter,0,230578573312,1370109586316,364589335908,348050685952,110382404179,364589335908,0,0,1074081347072396,869926725100240,6647173053,1666164769,12127
2090,pod_energy_stat,2715546.500000,1,cockroach,kepler-exporter,0,65536,447083,72865,0,49415,72865,0,0,243133899,164839810,10807,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,cockroach-release-cockroachdb-0,cockroach-operator-system,kepler-exporter,0,230579171328,1370111423019,364589616367,348050423808,110382548349,364589616367,0,0,1074082260119960,869927398929618,6647220074,1666164781,15010
2091,pod_energy_stat,2715546.500000,1,cockroach,kepler-exporter,0,86016,351210,71835,0,44448,71835,0,0,223604205,175144740,11628,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,cockroach-release-cockroachdb-0,cockroach-operator-system,kepler-exporter,0,230578118656,1370108182853,364589098462,348050427904,110382281250,364589098462,0,0,1074080591049624,869926091158890,6647136755,1666164760,12460
2092,pod_energy_stat,2715546.500000,1,conmon,kepler-exporter,0,0,1114,0,0,0,0,0,0,1452210,997254,0,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,coremark-cpeh-850353797-5s9kf,default,kepler-exporter,0,28346572800,632846,0,0,0,0,0,0,418050083,443551483,1650,1666164817,13101
2093,pod_energy_stat,2715546.500000,1,conmon,kepler-exporter,0,0,1429,0,0,0,0,0,0,460848,162940,0,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,coremark-cpeh-185932542-g8rt2,default,kepler-exporter,0,28346318848,595947,0,0,0,0,0,0,445266294,449823703,824,1666164787,11237
2094,pod_energy_stat,2715546.500000,1,conmon,kepler-exporter,0,0,1463,0,0,0,0,0,0,429881,142374,4,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,coremark-cpeh-4119439161-d8zrv,default,kepler-exporter,0,28346060800,1191358,0,0,0,0,0,0,850231566,945699821,3596,1666164769,8782
2095,pod_energy_stat,2715546.500000,1,conmon,kepler-exporter,0,0,1472,0,0,0,0,0,0,1573264,1031143,0,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,coremark-cpeh-850353797-5s9kf,default,kepler-exporter,0,28346572800,631732,0,0,0,0,0,0,416597873,442554229,1650,1666164814,12939
2096,pod_energy_stat,2715546.500000,1,conmon,kepler-exporter,0,0,1552,0,0,0,0,0,0,735964,225134,0,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,coremark-cpeh-185932542-g8rt2,default,kepler-exporter,0,28346458112,628875,0,0,0,0,0,0,472952956,490935270,836,1666164799,10730
2097,pod_energy_stat,2715546.500000,1,conmon,kepler-exporter,0,0,1628,0,0,0,0,0,0,1065099,260900,4,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,coremark-cpeh-185932542-g8rt2,default,kepler-exporter,0,28346318848,592401,0,0,0,0,0,0,444155111,449372724,824,1666164781,7495
2098,pod_energy_stat,2715546.500000,1,conmon,kepler-exporter,0,0,1638,0,0,0,0,0,0,2301783,1320462,0,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,coremark-cpeh-850353797-5s9kf,default,kepler-exporter,0,28346572800,629485,0,0,0,0,0,0,414197448,441290255,1649,1666164808,7376
2099,pod_energy_stat,2715546.500000,1,conmon,kepler-exporter,0,0,1752,0,0,0,0,0,0,677273,194679,5,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,coremark-cpeh-185932542-g8rt2,default,kepler-exporter,0,28346458112,627323,0,0,0,0,0,0,472216992,490710136,836,1666164796,10757
2100,pod_energy_stat,2715546.500000,1,conmon,kepler-exporter,0,0,2117,0,0,0,0,0,0,650335,288039,0,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,coremark-cpeh-185932542-g8rt2,default,kepler-exporter,0,28346318848,594518,0,0,0,0,0,0,444805446,449660763,824,1666164784,9740
2101,pod_energy_stat,2715546.500000,1,conmon,kepler-exporter,0,0,24231,0,0,0,0,0,0,7999018,2672926,2,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,coremark-cpeh-4119439161-d8zrv,default,kepler-exporter,0,28346060800,1216070,0,0,0,0,0,0,859300891,949248857,3603,1666164775,8982
2102,pod_energy_stat,2715546.500000,1,conmon,kepler-exporter,0,0,260,0,0,0,0,0,0,654453,273770,4,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,coremark-cpeh-185932542-g8rt2,default,kepler-exporter,0,28346318848,596207,0,0,0,0,0,0,445920747,450097473,828,1666164790,11705
2103,pod_energy_stat,2715546.500000,1,conmon,kepler-exporter,0,0,2918,0,0,0,0,0,0,2132238,360204,1727,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,coremark-cpeh-4119439161-d8zrv,default,kepler-exporter,0,28346060800,1188569,0,0,0,0,0,0,847636508,944360531,3592,1666164760,9110
2104,pod_energy_stat,2715546.500000,1,conmon,kepler-exporter,0,0,359,0,0,0,0,0,0,1707112,1039381,0,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,coremark-cpeh-4119439161-d8zrv,default,kepler-exporter,0,28346060800,1188928,0,0,0,0,0,0,849343620,945399912,3592,1666164763,8151
2105,pod_energy_stat,2715546.500000,1,conmon,kepler-exporter,0,0,481,0,0,0,0,0,0,1070307,876110,5,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,coremark-cpeh-4119439161-d8zrv,default,kepler-exporter,0,28346060800,1191839,0,0,0,0,0,0,851301873,946575931,3601,1666164772,9682
2106,pod_energy_stat,2715546.500000,1,conmon,kepler-exporter,0,0,775,0,0,0,0,0,0,827161,232831,1,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,coremark-cpeh-850353797-5s9kf,default,kepler-exporter,0,28346572800,630260,0,0,0,0,0,0,415024609,441523086,1650,1666164811,10248
2107,pod_energy_stat,2715546.500000,1,conmon,kepler-exporter,0,0,967,0,0,0,0,0,0,458065,157535,0,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,coremark-cpeh-4119439161-d8zrv,default,kepler-exporter,0,28346060800,1189895,0,0,0,0,0,0,849801685,945557447,3592,1666164766,8483
2108,pod_energy_stat,2715546.500000,1,conmon,kepler-exporter,0,0,977,0,0,0,0,0,0,656469,288586,0,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,coremark-cpeh-850353797-5s9kf,default,kepler-exporter,0,28346572800,633823,0,0,0,0,0,0,418706552,443840069,1650,1666164820,12879
2109,pod_energy_stat,2715546.500000,1,gmain,kepler-exporter,0,0,27678,0,0,0,0,0,0,10537423,3163797,17,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,coremark-cpeh-185932542-g8rt2,default,kepler-exporter,0,28346458112,656553,0,0,0,0,0,0,483490379,494099067,853,1666164802,10604
2110,pod_energy_stat,2715546.500000,1,grafana-se,kepler-exporter,0,0,106079,9312,315392,1778,9312,0,0,31957306,32961633,8204,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,0,395882496,114072703799,103871549867,105046016,13382874326,103871549867,0,0,64860699493765,46912639626069,1752825361,1666164811,11175
2111,pod_energy_stat,2715546.500000,1,grafana-se,kepler-exporter,0,0,113683,17211,167936,120,17211,0,0,51682464,66263195,2125,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,0,395882496,114072597720,103871540555,104730624,13382872548,103871540555,0,0,64860667536459,46912606664436,1752817157,1666164808,10507
2112,pod_energy_stat,2715546.500000,1,grafana-se,kepler-exporter,0,0,15689,1712,126976,88,1712,0,0,5665167,2206881,1010,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,0,395882496,114068629958,103870900941,102780928,13382797207,103870900941,0,0,64858896617315,46910851584176,1752771203,1666164760,9232
2113,pod_energy_stat,2715546.500000,1,grafana-se,kepler-exporter,0,0,19811,1589,126976,205,1589,0,0,9563584,3144138,1917,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,0,395882496,114070763049,103871279206,100179968,13382855056,103871279206,0,0,64859889810480,46911840491542,1752798829,1666164790,11801
2114,pod_energy_stat,2715546.500000,1,grafana-se,kepler-exporter,0,0,3332,1216,118784,1043,1216,0,0,3320823,1243065,4100,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,0,395882496,114073485111,103871741732,100851712,13382911936,103871741732,0,0,64861148527513,46912998424593,1752836465,1666164820,12896
2115,pod_energy_stat,2715546.500000,1,grafana-se,kepler-exporter,0,0,354002,42807,126976,3193,42807,0,0,131343768,211678322,1406,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,0,395882496,114068983960,103870943748,102666240,13382800400,103870943748,0,0,64859027961083,46911063262498,1752772609,1666164763,11195
2116,pod_energy_stat,2715546.500000,1,grafana-se,kepler-exporter,0,0,48955,8761,520192,2877,8761,0,0,30792809,29878620,1589,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,0,395882496,114070743238,103871277617,100052992,13382854851,103871277617,0,0,64859880246896,46911837347404,1752796912,1666164787,11446
2117,pod_energy_stat,2715546.500000,1,grafana-se,kepler-exporter,0,0,52293,6997,126976,249,6997,0,0,23162095,27564676,2008,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,0,395882496,114069036253,103870950745,102580224,13382800649,103870950745,0,0,64859051123178,46911090827174,1752774617,1666164766,8885
2118,pod_energy_stat,2715546.500000,1,grafana-se,kepler-exporter,0,0,60178,8366,798720,2076,8366,0,0,26065981,29414221,3125,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,0,395882496,114069979273,103871116309,102760448,13382820607,103871116309,0,0,64859500332211,46911496823445,1752792423,1666164781,8483
2119,pod_energy_stat,2715546.500000,1,grafana-se,kepler-exporter,0,0,60896,7740,126976,211,7740,0,0,28164956,28440361,2697,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,0,395882496,114071667766,103871405870,102473728,13382867150,103871405870,0,0,64860254456519,46912220916903,1752806177,1666164796,10970
2120,pod_energy_stat,2715546.500000,1,grafana-se,kepler-exporter,0,0,62714,7881,8192,92,7881,0,0,24996749,28224684,3362,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,0,395882496,114069106998,103870959646,102580224,13382800872,103870959646,0,0,64859081316939,46911120360498,1752782869,1666164772,10236
2121,pod_energy_stat,2715546.500000,1,grafana-se,kepler-exporter,0,0,6311,716,126976,92,716,0,0,3718399,1013347,245,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,0,395882496,114071674077,103871406586,102285312,13382867242,103871406586,0,0,64860258174918,46912221930250,1752806422,1666164799,10751
2122,pod_energy_stat,2715546.500000,1,grafana-se,kepler-exporter,0,0,66043,8316,315392,1309,8316,0,0,29466872,28861261,1256,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,0,395882496,114073481779,103871740516,100732928,13382910893,103871740516,0,0,64861145206690,46912997181528,1752832365,1666164817,13526
2123,pod_energy_stat,2715546.500000,1,grafana-se,kepler-exporter,0,0,66806,7775,0,2115,7775,0,0,24504467,28651220,4021,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,0,395882496,114071740883,103871414361,102285312,13382869357,103871414361,0,0,64860282679385,46912250581470,1752810443,1666164802,10871
2124,pod_energy_stat,2715546.500000,1,grafana-se,kepler-exporter,0,0,711937,182333,315392,35258,182333,0,0,416246053,328694198,5748,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,0,395882496,114073415736,103871732200,100896768,13382909584,103871732200,0,0,64861115739818,46912968320267,1752831109,1666164814,16060
2125,pod_energy_stat,2715546.500000,1,grafana-se,kepler-exporter,0,0,712574,132354,8192,15369,132354,0,0,335792340,291982624,3291,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,0,395882496,114069819572,103871092000,101326848,13382816241,103871092000,0,0,64859417109279,46911412343122,1752786160,1666164775,15786
2126,pod_energy_stat,2715546.500000,1,grafana-se,kepler-exporter,0,0,715010,152547,798720,31367,152547,0,0,349121876,310645339,2900,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,0,395882496,114070694283,103871268856,99532800,13382851974,103871268856,0,0,64859849454087,46911807468784,1752795323,1666164784,13865
2127,pod_energy_stat,2715546.500000,1,grafana-se,kepler-exporter,0,0,743154,108983,2277376,3071,108983,0,0,333174610,289819771,4589,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,0,395882496,114072484037,103871523344,104562688,13382872428,103871523344,0,0,64860615853995,46912540401241,1752815032,1666164805,12043
2128,pod_energy_stat,2715546.500000,1,grafana-se,kepler-exporter,0,0,8031,1020,126976,131,1020,0,0,5197012,1308640,4890,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,0,395882496,114069044284,103870951765,102572032,13382800780,103870951765,0,0,64859056320190,46911092135814,1752779507,1666164769,8840
2129,pod_energy_stat,2715546.500000,1,grafana-se,kepler-exporter,0,0,843821,118924,2166784,11883,118924,0,0,336481083,351985000,4651,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,0,395882496,114071606870,103871398130,102346752,13382866939,103871398130,0,0,64860226291563,46912192476542,1752803480,1666164793,14176
2130,pod_energy_stat,2715546.500000,1,grafana-se,kepler-exporter,0,0,99523,15943,634880,2290,15943,0,0,57156951,55066102,3138,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,0,395882496,114069919095,103871107943,101961728,13382818531,103871107943,0,0,64859474266230,46911467409224,1752789298,1666164778,6057
2131,pod_energy_stat,2715546.500000,1,haproxy,kepler-exporter,0,0,1031,438,671744,209,438,0,0,1922201,448463,4003,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,router-default-6c96f6bc66-whqjs,openshift-ingress,kepler-exporter,0,20480,8026644110,7274012670,52355072,2569288547,7274012670,0,0,4220476591378,1203200252864,1969735478,1666164793,10807
2132,pod_energy_stat,2715546.500000,1,haproxy,kepler-exporter,0,0,11044,1194,393216,722,1194,0,0,5018044,2085098,3003,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,router-default-6c96f6bc66-whqjs,openshift-ingress,kepler-exporter,0,20480,8026297892,7273959639,52420608,2569274205,7273959639,0,0,4220309699733,1203135732852,1969692095,1666164760,9188
2133,pod_energy_stat,2715546.500000,1,haproxy,kepler-exporter,0,0,13071,831,4096,294,831,0,0,7981741,2127735,1001,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,router-default-6c96f6bc66-whqjs,openshift-ingress,kepler-exporter,0,20480,8026754004,7274023371,52224000,2569295358,7274023371,0,0,4220516785310,1203212151366,1969765636,1666164814,12990
2134,pod_energy_stat,2715546.500000,1,haproxy,kepler-exporter,0,0,1355,264,278528,93,264,0,0,722375,243922,4004,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,router-default-6c96f6bc66-whqjs,openshift-ingress,kepler-exporter,0,20480,8026534681,7274001454,52224000,2569284006,7274001454,0,0,4220433442450,1203188352013,1969711882,1666164775,8756
2135,pod_energy_stat,2715546.500000,1,haproxy,kepler-exporter,0,0,1432,982,671744,982,982,0,0,1663484,398352,2002,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,router-default-6c96f6bc66-whqjs,openshift-ingress,kepler-exporter,0,20480,8026643079,7274012232,52502528,2569288338,7274012232,0,0,4220474669177,1203199804401,1969731475,1666164790,11711
2136,pod_energy_stat,2715546.500000,1,haproxy,kepler-exporter,0,0,14668,942,778240,943,942,0,0,6209218,1908253,4503,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,router-default-6c96f6bc66-whqjs,openshift-ingress,kepler-exporter,0,20480,8026806005,7274026906,52625408,2569298590,7274026906,0,0,4220535073071,1203218288642,1969775852,1666164820,12979
2137,pod_energy_stat,2715546.500000,1,haproxy,kepler-exporter,0,0,1714,210,0,74,210,0,0,997347,301185,3003,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,router-default-6c96f6bc66-whqjs,openshift-ingress,kepler-exporter,0,20480,8026682358,7274017950,52215808,2569291416,7274017950,0,0,4220492444304,1203205035003,1969754567,1666164805,5754
2138,pod_energy_stat,2715546.500000,1,haproxy,kepler-exporter,0,0,27381,2271,278528,216,2271,0,0,10648401,3843317,3003,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,router-default-6c96f6bc66-whqjs,openshift-ingress,kepler-exporter,0,20480,8026361955,7273965043,52555776,2569277058,7273965043,0,0,4220336000632,1203144704643,1969703458,1666164769,9011
2139,pod_energy_stat,2715546.500000,1,haproxy,kepler-exporter,0,0,27534,2367,393216,2367,2367,0,0,10881831,3635150,5357,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,router-default-6c96f6bc66-whqjs,openshift-ingress,kepler-exporter,0,20480,8026334574,7273962772,52277248,2569276842,7273962772,0,0,4220325352231,1203140861326,1969700455,1666164766,8691
2140,pod_energy_stat,2715546.500000,1,haproxy,kepler-exporter,0,0,2985,400,0,141,400,0,0,1507757,604905,5160,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,router-default-6c96f6bc66-whqjs,openshift-ingress,kepler-exporter,0,20480,8026592040,7274007160,52215808,2569284557,7274007160,0,0,4220456334904,1203194544519,1969721406,1666164781,7518
2141,pod_energy_stat,2715546.500000,1,haproxy,kepler-exporter,0,0,5186,994,8192,351,994,0,0,2262297,1083095,5317,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,router-default-6c96f6bc66-whqjs,openshift-ingress,kepler-exporter,0,20480,8026680644,7274017740,52215808,2569291342,7274017740,0,0,4220491446957,1203204733818,1969751564,1666164802,10451
2142,pod_energy_stat,2715546.500000,1,haproxy,kepler-exporter,0,0,8624,1439,671744,1198,1439,0,0,3016381,1163553,5767,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,router-default-6c96f6bc66-whqjs,openshift-ingress,kepler-exporter,0,20480,8026652734,7274014109,52219904,2569289745,7274014109,0,0,4220479607759,1203201416417,1969741245,1666164796,10782
2143,pod_energy_stat,2715546.500000,1,haproxy,kepler-exporter,0,0,9148,766,393216,270,766,0,0,4770667,1493324,3003,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,router-default-6c96f6bc66-whqjs,openshift-ingress,kepler-exporter,0,20480,8026307040,7273960405,52285440,2569274475,7273960405,0,0,4220314470400,1203137226176,1969695098,1666164763,8226
2144,pod_energy_stat,2715546.500000,1,kepler,kepler-exporter,0,0,123913,4495,28672,551,4495,0,0,108351610,152784647,3452,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,kepler-exporter-9qlzt,monitoring,kepler-exporter,0,37392384,312793592244,5399009580,272056320,540259588,5399009580,0,0,220550897600698,186356470657859,3733027973,1666164760,10274
2145,pod_energy_stat,2715546.500000,1,kepler,kepler-exporter,0,0,126048,4614,24576,224,4614,0,0,97671285,170906913,2695,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,kepler-exporter-9qlzt,monitoring,kepler-exporter,0,37392384,312794633495,5399032626,272195584,540261367,5399032626,0,0,220551617696050,186357342008488,3733058024,1666164775,9988
