,__name__,container,core,dram,endpoint,exported_instance,instance,job,namespace,pkg_id,pod,service,uncore,timestamp,node_package_energy_millijoule
53,node_package_energy_millijoule,kepler-exporter,0,16641176,http,node1,node1,kepler-exporter,monitoring,1,kepler-exporter-9qlzt,kepler-exporter,0,1666164397,150548485
54,node_package_energy_millijoule,kepler-exporter,0,16720222,http,node1,node1,kepler-exporter,monitoring,1,kepler-exporter-9qlzt,kepler-exporter,0,1666164400,150798350
55,node_package_energy_millijoule,kepler-exporter,0,16799954,http,node1,node1,kepler-exporter,monitoring,1,kepler-exporter-9qlzt,kepler-exporter,0,1666164403,151049821
56,node_package_energy_millijoule,kepler-exporter,0,16879532,http,node1,node1,kepler-exporter,monitoring,1,kepler-exporter-9qlzt,kepler-exporter,0,1666164406,151269478
57,node_package_energy_millijoule,kepler-exporter,0,16949088,http,node1,node1,kepler-exporter,monitoring,1,kepler-exporter-9qlzt,kepler-exporter,0,1666164409,151406609
58,node_package_energy_millijoule,kepler-exporter,0,17023935,http,node1,node1,kepler-exporter,monitoring,1,kepler-exporter-9qlzt,kepler-exporter,0,1666164412,151556589
59,node_package_energy_millijoule,kepler-exporter,0,1706164,http,node1,node1,kepler-exporter,monitoring,0,kepler-exporter-9qlzt,kepler-exporter,0,1666165162,164010918
60,node_package_energy_millijoule,kepler-exporter,0,170795,http,node1,node1,kepler-exporter,monitoring,0,kepler-exporter-9qlzt,kepler-exporter,0,1666165102,159741905
61,node_package_energy_millijoule,kepler-exporter,0,17094244,http,node1,node1,kepler-exporter,monitoring,1,kepler-exporter-9qlzt,kepler-exporter,0,1666164415,151775503
62,node_package_energy_millijoule,kepler-exporter,0,17174393,http,node1,node1,kepler-exporter,monitoring,1,kepler-exporter-9qlzt,kepler-exporter,0,1666164418,152045380
63,node_package_energy_millijoule,kepler-exporter,0,17255749,http,node1,node1,kepler-exporter,monitoring,1,kepler-exporter-9qlzt,kepler-exporter,0,1666164421,152311913
64,node_package_energy_millijoule,kepler-exporter,0,17336231,http,node1,node1,kepler-exporter,monitoring,1,kepler-exporter-9qlzt,kepler-exporter,0,1666164424,152585536
65,node_package_energy_millijoule,kepler-exporter,0,17417268,http,node1,node1,kepler-exporter,monitoring,1,kepler-exporter-9qlzt,kepler-exporter,0,1666164427,152855703
66,node_package_energy_millijoule,kepler-exporter,0,17498745,http,node1,node1,kepler-exporter,monitoring,1,kepler-exporter-9qlzt,kepler-exporter,0,1666164430,153128345
67,node_package_energy_millijoule,kepler-exporter,0,17579645,http,node1,node1,kepler-exporter,monitoring,1,kepler-exporter-9qlzt,kepler-exporter,0,1666164433,153404042
68,node_package_energy_millijoule,kepler-exporter,0,17653328,http,node1,node1,kepler-exporter,monitoring,1,kepler-exporter-9qlzt,kepler-exporter,0,1666164436,153592416
69,node_package_energy_millijoule,kepler-exporter,0,17721080,http,node1,node1,kepler-exporter,monitoring,1,kepler-exporter-9qlzt,kepler-exporter,0,1666164439,153717687
70,node_package_energy_millijoule,kepler-exporter,0,1779359,http,node1,node1,kepler-exporter,monitoring,0,kepler-exporter-9qlzt,kepler-exporter,0,1666165165,164169499
71,node_package_energy_millijoule,kepler-exporter,0,17795759,http,node1,node1,kepler-exporter,monitoring,1,kepler-exporter-9qlzt,kepler-exporter,0,1666164442,153871429
72,node_package_energy_millijoule,kepler-exporter,0,17871267,http,node1,node1,kepler-exporter,monitoring,1,kepler-exporter-9qlzt,kepler-exporter,0,1666164445,154157270
73,node_package_energy_millijoule,kepler-exporter,0,17951267,http,node1,node1,kepler-exporter,monitoring,1,kepler-exporter-9qlzt,kepler-exporter,0,1666164448,154468633
74,node_package_energy_millijoule,kepler-exporter,0,18031713,http,node1,node1,kepler-exporter,monitoring,1,kepler-exporter-9qlzt,kepler-exporter,0,1666164451,154762947
75,node_package_energy_millijoule,kepler-exporter,0,18113011,http,node1,node1,kepler-exporter,monitoring,1,kepler-exporter-9qlzt,kepler-exporter,0,1666164454,155067515
