,__name__,command,container,endpoint,instance,job,namespace,pod,pod_name,pod_namespace,service,timestamp,pod_total_dynamic_energy_millijoule
3611,pod_total_dynamic_energy_millijoule,grafana-se,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,1666165105,0
3612,pod_total_dynamic_energy_millijoule,grafana-se,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,1666165108,0
3613,pod_total_dynamic_energy_millijoule,grafana-se,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,1666165111,0
3614,pod_total_dynamic_energy_millijoule,grafana-se,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,1666165114,0
3615,pod_total_dynamic_energy_millijoule,grafana-se,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,1666165117,0
3616,pod_total_dynamic_energy_millijoule,grafana-se,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,1666165120,0
3617,pod_total_dynamic_energy_millijoule,grafana-se,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,1666165123,0
3618,pod_total_dynamic_energy_millijoule,grafana-se,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,1666165126,0
3619,pod_total_dynamic_energy_millijoule,grafana-se,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,1666165129,0
3620,pod_total_dynamic_energy_millijoule,grafana-se,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,1666165132,0
3621,pod_total_dynamic_energy_millijoule,grafana-se,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,1666165135,0
3622,pod_total_dynamic_energy_millijoule,grafana-se,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,1666165138,0
3623,pod_total_dynamic_energy_millijoule,grafana-se,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,1666165141,0
3624,pod_total_dynamic_energy_millijoule,grafana-se,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,1666165144,0
3625,pod_total_dynamic_energy_millijoule,grafana-se,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,1666165147,0
3626,pod_total_dynamic_energy_millijoule,grafana-se,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,1666165150,0
3627,pod_total_dynamic_energy_millijoule,grafana-se,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,1666165153,0
3628,pod_total_dynamic_energy_millijoule,grafana-se,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,1666165156,0
3629,pod_total_dynamic_energy_millijoule,grafana-se,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,1666165159,0
3630,pod_total_dynamic_energy_millijoule,grafana-se,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,1666165162,0
3631,pod_total_dynamic_energy_millijoule,grafana-se,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,1666165165,0
3632,pod_total_dynamic_energy_millijoule,grafana-se,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,1666165168,0
3633,pod_total_dynamic_energy_millijoule,grafana-se,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,1666165171,0
3634,pod_total_dynamic_energy_millijoule,grafana-se,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,1666165174,0
3635,pod_total_dynamic_energy_millijoule,grafana-se,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,1666165177,0
3636,pod_total_dynamic_energy_millijoule,grafana-se,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,1666165180,0
3637,pod_total_dynamic_energy_millijoule,grafana-se,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,1666165183,0
3638,pod_total_dynamic_energy_millijoule,grafana-se,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,1666165186,0
3639,pod_total_dynamic_energy_millijoule,grafana-se,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,1666165189,0
3640,pod_total_dynamic_energy_millijoule,grafana-se,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,1666165192,0
3641,pod_total_dynamic_energy_millijoule,grafana-se,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,1666165195,0
3642,pod_total_dynamic_energy_millijoule,grafana-se,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,1666165198,0
3643,pod_total_dynamic_energy_millijoule,grafana-se,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,1666165201,0
3644,pod_total_dynamic_energy_millijoule,grafana-se,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,1666165204,0
3645,pod_total_dynamic_energy_millijoule,grafana-se,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,1666165207,0
3646,pod_total_dynamic_energy_millijoule,grafana-se,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,1666165210,0
3647,pod_total_dynamic_energy_millijoule,grafana-se,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,1666165213,0
3648,pod_total_dynamic_energy_millijoule,grafana-se,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,1666165216,0
3649,pod_total_dynamic_energy_millijoule,grafana-se,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,1666165219,0
3650,pod_total_dynamic_energy_millijoule,grafana-se,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,1666165222,0
3651,pod_total_dynamic_energy_millijoule,grafana-se,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,1666165225,0
3652,pod_total_dynamic_energy_millijoule,grafana-se,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,1666165228,0
3653,pod_total_dynamic_energy_millijoule,grafana-se,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,1666165231,0
3654,pod_total_dynamic_energy_millijoule,grafana-se,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,1666165234,0
3655,pod_total_dynamic_energy_millijoule,grafana-se,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,1666165237,0
3656,pod_total_dynamic_energy_millijoule,grafana-se,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,1666165240,0
3657,pod_total_dynamic_energy_millijoule,grafana-se,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,1666165243,0
3658,pod_total_dynamic_energy_millijoule,grafana-se,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,1666165246,0
3659,pod_total_dynamic_energy_millijoule,grafana-se,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,1666165249,0
3660,pod_total_dynamic_energy_millijoule,grafana-se,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,1666165252,0
3661,pod_total_dynamic_energy_millijoule,grafana-se,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,1666165255,0
3662,pod_total_dynamic_energy_millijoule,grafana-se,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,1666165258,0
3663,pod_total_dynamic_energy_millijoule,grafana-se,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,1666165261,0
3664,pod_total_dynamic_energy_millijoule,grafana-se,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,1666165264,0
3665,pod_total_dynamic_energy_millijoule,grafana-se,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,1666165267,0
3666,pod_total_dynamic_energy_millijoule,grafana-se,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,1666165270,0
3667,pod_total_dynamic_energy_millijoule,grafana-se,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,1666165273,0
3668,pod_total_dynamic_energy_millijoule,grafana-se,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,1666165276,0
3669,pod_total_dynamic_energy_millijoule,grafana-se,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,1666165279,0
3670,pod_total_dynamic_energy_millijoule,grafana-se,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,1666165282,0
3671,pod_total_dynamic_energy_millijoule,grafana-se,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,1666165285,0
3672,pod_total_dynamic_energy_millijoule,grafana-se,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,1666165288,0
3673,pod_total_dynamic_energy_millijoule,grafana-se,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,1666165291,0
3674,pod_total_dynamic_energy_millijoule,grafana-se,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,1666165294,0
3675,pod_total_dynamic_energy_millijoule,grafana-se,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,1666165297,0
3676,pod_total_dynamic_energy_millijoule,grafana-se,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,1666165300,0
3677,pod_total_dynamic_energy_millijoule,grafana-se,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,1666165303,0
3678,pod_total_dynamic_energy_millijoule,grafana-se,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,1666165306,0
3679,pod_total_dynamic_energy_millijoule,grafana-se,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,1666165309,0
3680,pod_total_dynamic_energy_millijoule,grafana-se,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,1666165312,0
3681,pod_total_dynamic_energy_millijoule,grafana-se,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,1666165315,0
3682,pod_total_dynamic_energy_millijoule,grafana-se,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,1666165318,0
3683,pod_total_dynamic_energy_millijoule,grafana-se,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,1666165321,0
3684,pod_total_dynamic_energy_millijoule,grafana-se,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,1666165324,0
3685,pod_total_dynamic_energy_millijoule,grafana-se,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,1666165327,0
3686,pod_total_dynamic_energy_millijoule,grafana-se,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,1666165330,0
3687,pod_total_dynamic_energy_millijoule,grafana-se,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,1666165333,0
3688,pod_total_dynamic_energy_millijoule,grafana-se,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,1666165336,0
3689,pod_total_dynamic_energy_millijoule,grafana-se,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,1666165339,0
3690,pod_total_dynamic_energy_millijoule,grafana-se,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,1666165342,0
3691,pod_total_dynamic_energy_millijoule,grafana-se,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,1666165345,0
3692,pod_total_dynamic_energy_millijoule,grafana-se,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,1666165348,0
3693,pod_total_dynamic_energy_millijoule,grafana-se,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,1666165351,0
3694,pod_total_dynamic_energy_millijoule,grafana-se,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,1666165354,0
3695,pod_total_dynamic_energy_millijoule,grafana-se,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,1666165357,0
3696,pod_total_dynamic_energy_millijoule,grafana-se,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,1666165360,0
3697,pod_total_dynamic_energy_millijoule,grafana-se,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,1666165363,0
3698,pod_total_dynamic_energy_millijoule,grafana-se,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,1666165366,0
3699,pod_total_dynamic_energy_millijoule,grafana-se,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,1666165369,0
3700,pod_total_dynamic_energy_millijoule,grafana-se,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,1666165372,0
3701,pod_total_dynamic_energy_millijoule,grafana-se,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,1666165375,0
3702,pod_total_dynamic_energy_millijoule,grafana-se,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,1666165378,0
3703,pod_total_dynamic_energy_millijoule,grafana-se,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,1666165381,0
3704,pod_total_dynamic_energy_millijoule,grafana-se,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,1666165384,0
3705,pod_total_dynamic_energy_millijoule,grafana-se,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,1666165387,0
3706,pod_total_dynamic_energy_millijoule,grafana-se,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,1666165390,0
3707,pod_total_dynamic_energy_millijoule,grafana-se,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,1666165393,0
3708,pod_total_dynamic_energy_millijoule,grafana-se,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,1666165396,0
3709,pod_total_dynamic_energy_millijoule,grafana-se,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,1666165399,0
3710,pod_total_dynamic_energy_millijoule,grafana-se,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,1666165402,0
3711,pod_total_dynamic_energy_millijoule,grafana-se,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,1666165405,0
3712,pod_total_dynamic_energy_millijoule,grafana-se,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,1666165408,0
3713,pod_total_dynamic_energy_millijoule,grafana-se,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,1666165411,0
3714,pod_total_dynamic_energy_millijoule,grafana-se,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,1666165414,0
3715,pod_total_dynamic_energy_millijoule,grafana-se,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,1666165417,0
3716,pod_total_dynamic_energy_millijoule,grafana-se,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,1666165420,0
3717,pod_total_dynamic_energy_millijoule,grafana-se,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,1666165423,0
3718,pod_total_dynamic_energy_millijoule,grafana-se,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,1666165426,0
3719,pod_total_dynamic_energy_millijoule,grafana-se,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,1666165429,0
3720,pod_total_dynamic_energy_millijoule,grafana-se,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,1666165432,0
3721,pod_total_dynamic_energy_millijoule,grafana-se,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,grafana-5fc678db8f-tmjbt,monitoring,kepler-exporter,1666165435,0
3722,pod_total_dynamic_energy_millijoule,grep,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,node-resolver-qg6p4,openshift-dns,kepler-exporter,1666164439,0
3723,pod_total_dynamic_energy_millijoule,grep,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,node-resolver-qg6p4,openshift-dns,kepler-exporter,1666164979,0
3724,pod_total_dynamic_energy_millijoule,haproxy,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,router-default-6c96f6bc66-whqjs,openshift-ingress,kepler-exporter,1666164271,0
3725,pod_total_dynamic_energy_millijoule,haproxy,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,router-default-6c96f6bc66-whqjs,openshift-ingress,kepler-exporter,1666164280,0
3726,pod_total_dynamic_energy_millijoule,haproxy,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,router-default-6c96f6bc66-whqjs,openshift-ingress,kepler-exporter,1666164283,0
3727,pod_total_dynamic_energy_millijoule,haproxy,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,router-default-6c96f6bc66-whqjs,openshift-ingress,kepler-exporter,1666164295,0
3728,pod_total_dynamic_energy_millijoule,haproxy,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,router-default-6c96f6bc66-whqjs,openshift-ingress,kepler-exporter,1666164298,0
3729,pod_total_dynamic_energy_millijoule,haproxy,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,router-default-6c96f6bc66-whqjs,openshift-ingress,kepler-exporter,1666164301,0
3730,pod_total_dynamic_energy_millijoule,haproxy,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,router-default-6c96f6bc66-whqjs,openshift-ingress,kepler-exporter,1666164304,0
3731,pod_total_dynamic_energy_millijoule,haproxy,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,router-default-6c96f6bc66-whqjs,openshift-ingress,kepler-exporter,1666164307,0
3732,pod_total_dynamic_energy_millijoule,haproxy,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,router-default-6c96f6bc66-whqjs,openshift-ingress,kepler-exporter,1666164310,0
3733,pod_total_dynamic_energy_millijoule,haproxy,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,router-default-6c96f6bc66-whqjs,openshift-ingress,kepler-exporter,1666164313,0
3734,pod_total_dynamic_energy_millijoule,haproxy,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,router-default-6c96f6bc66-whqjs,openshift-ingress,kepler-exporter,1666164316,0
3735,pod_total_dynamic_energy_millijoule,haproxy,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,router-default-6c96f6bc66-whqjs,openshift-ingress,kepler-exporter,1666164319,0
3736,pod_total_dynamic_energy_millijoule,haproxy,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,router-default-6c96f6bc66-whqjs,openshift-ingress,kepler-exporter,1666164322,0
3737,pod_total_dynamic_energy_millijoule,haproxy,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,router-default-6c96f6bc66-whqjs,openshift-ingress,kepler-exporter,1666164325,0
3738,pod_total_dynamic_energy_millijoule,haproxy,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,router-default-6c96f6bc66-whqjs,openshift-ingress,kepler-exporter,1666164328,0
3739,pod_total_dynamic_energy_millijoule,haproxy,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,router-default-6c96f6bc66-whqjs,openshift-ingress,kepler-exporter,1666164331,0
3740,pod_total_dynamic_energy_millijoule,haproxy,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,router-default-6c96f6bc66-whqjs,openshift-ingress,kepler-exporter,1666164334,0
3741,pod_total_dynamic_energy_millijoule,haproxy,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,router-default-6c96f6bc66-whqjs,openshift-ingress,kepler-exporter,1666164337,0
3742,pod_total_dynamic_energy_millijoule,haproxy,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,router-default-6c96f6bc66-whqjs,openshift-ingress,kepler-exporter,1666164340,0
